GENE,aver.sec4.bs,aver.sec4.me,aver.sec9.bs,aver.sec9.me,aver.sec14.bs,aver.sec14.me,sder.sec4.bs,sder.sec4.me,sder.sec9.bs,sder.sec9.me,sder.sec14.bs,sder.sec14.me
GRMZM2G464846,0.074446773,0.030939683,0.050797162,0.047929762,0.04042693,0.018063133,0.030812735,0.004957779,0.011917118,0.001322935,0.009742599,0.005936877
GRMZM2G464885,0,0.037909598,0.002793296,0.018060459,0.076866091,0.112325581,0,0.019782709,0.002793296,0.006084411,0.015849141,0.007674419
GRMZM2G464891,0.350233683,0.402422734,0.228182148,0.54094628,0.078875295,0.06244186,0.006950101,0.039884959,0.110863712,0.03390402,0.01265013,0.02755814
GRMZM2G464976,0.110752763,0.074163376,0.034766769,0.033114857,0.011707262,0.025813953,0.083277087,0.016471068,0.023593584,0.012156773,0.001537771,0.014186047
GRMZM2G464985,0.080011366,0.098753778,0.072419339,0.018036362,0.091351443,0.042383721,0.031928933,0.026246222,0.008173529,7.23E-05,0.005258728,0.027383721
GRMZM2G465053,0.162735277,0.009615385,0.286855597,0.030132893,0.128779887,0.010813953,0.043332292,0.009615385,0.046632134,0.018156846,0.016915478,0.000813953
GRMZM2G465091,0.185801473,0.304772837,0.013895322,0.014994157,0.020872152,0.162248064,0.047741771,0.050996394,0.013895322,0.008957939,0.005617914,0.072248064
GRMZM2G465133,0.091671017,0.073611436,0.058474206,0.078157569,0,0.055697674,0.031969524,0.035149897,0.013781469,0.000313257,0,0.025697674
GRMZM2G465165,0.036719665,0.271670931,0,0.009006133,0,0,0.022981827,0.036021377,0,0.002969915,0,0
GRMZM2G465169,0.324242427,0.672045673,0.696502369,1.143342095,0.719525205,0.754515502,0.056354588,0.164492788,0.014938123,0.111148923,0.134779431,0.213817828
GRMZM2G465182,0.075546568,0.110949711,0.224904066,0.148606703,0.108145311,0.077974805,0.03639373,0.008385634,0.048926412,0.014874182,0.038653788,0.012858525
GRMZM2G465226,0.007462687,0,0.016731313,0.048072869,0,0,0.007462687,0,0.005615056,0.005819347,0,0
GRMZM2G465257,0.021794292,0,0.025040043,0.013557392,0.056998541,0.005,0.008056454,0,0.013866859,0.007569368,0.004018409,0.005
GRMZM2G465287,0.047023044,0.086117239,0.066405145,0.073223764,0.30599394,0.077344954,0.012678449,0.019651992,0.000633961,0.019331555,0.239768775,0.067655036
GRMZM2G465333,2.386070564,1.340324546,0.355435172,0.551271183,1.029666599,1.839166605,0.066665689,0.0699318,0.012790859,0.104664411,0.112717467,0.380833315
GRMZM2G465383,0.896953471,0.242272837,0.515578548,0.021078567,0.297766306,0.033255814,0.105908695,0.011503606,0.054253854,0.00910252,0.033359522,0.013255814
GRMZM2G465430,0.170042725,0.176083523,0.225072703,0.041074787,0.31628689,0.068546508,0.01083877,0.064301054,0.055612765,0.00183938,0.117611406,0.029786822
GRMZM2G465444,0.002289637,0.009615385,0.042498144,0.048096965,0.043282074,0.041627907,0.002289637,0.009615385,0.003591242,0.000192774,0.022943091,0.018372093
GRMZM2G465553,1.41849147,1.510341648,1.327319585,1.402670524,1.059445514,1.479302326,0.223299575,0.20264934,0.112235786,0.091293278,0.073004817,0.060697674
GRMZM2G465617,0.018295593,0.029657579,0.015094331,0.0273385,0.015418941,0.01125691,5.75E-06,0.003675729,0.006408314,0.008459595,0.003225113,0.00350498
GRMZM2G465680,0.00171723,0.008814096,0.006964262,0.003509076,0,0,0.00171723,0.008814096,0.000446575,0.000515064,0,0
GRMZM2G465685,0.08420833,0.157390196,0.158847854,0.06009711,0.250465823,0.177209302,0.039432211,0.042005581,0.014336504,0.005771154,0.067414972,0.002790698
GRMZM2G465723,0.014925373,0.028846154,0,0,0,0,0.014925373,0.028846154,0,0,0,0
GRMZM2G465728,0.014925373,0,0.002779064,0,0,0.023255814,0.014925373,0,0.002779064,0,0,0.023255814
GRMZM2G465734,0,0,0,0,0.018329779,0.011627907,0,0,0,0,0.008160287,0.011627907
GRMZM2G465764,0.521073404,0.283494076,0.781922083,0.38442773,0.401514579,0.317868222,0.035003748,0.120352077,0.051056162,0.025431436,0.023209487,0.044534882
GRMZM2G465769,0.006868919,0.009615385,0,0,0,0,0.006868919,0.009615385,0,0,0,0
GRMZM2G465771,0.028069443,0.199831516,0.013952249,0.061642309,0,0.010813953,0.01314407,0.026754593,0.00839412,0.004756082,0,0.000813953
GRMZM2G465806,0.785694495,1.4545085,1.012680459,2.205517552,0.827320692,2.196976744,0.057589087,0.276260731,0.035026828,0.151625336,0.298507123,0.116976744
GRMZM2G465833,2.520331346,1.257669086,2.453868583,1.084293192,1.205472003,1.093604651,0.48713134,0.08848476,0.255628624,0.15614948,0.119031308,0.006395349
GRMZM2G465953,0.006868919,0.019230769,0,0.005988024,0,0.01372093,0.006868919,0.019230769,0,0.005988024,0,0.00372093
GRMZM2G466044,0.034938362,0.179932607,0.055638215,0.168387572,0.069772141,0.324593023,0.020012989,0.089298163,0.033291846,0.012698949,0.049433157,0.080406977
GRMZM2G466048,0,0.001294776,0.001486911,0.001097805,0.00220751,0.034202644,0,0.001294776,0.000375285,0.001097805,0.00220751,0.027535984
GRMZM2G466139,0.639240864,0.6633744,0.857858886,1.180767245,0.78686722,0.9,0.062251673,0.028933293,0.109255534,0.148574072,0.034324833,0.1
GRMZM2G466265,0.455893056,0.272570945,0.806579326,0.258570254,0.23327462,0.152755814,0.017833355,0.04404533,0.103383378,0.000785858,0.043105115,0.006244186
GRMZM2G466270,0.670618743,0.549674648,0.861540584,0.51372005,0.445830061,0.569360465,0.157739466,0.181094583,0.122248221,0.298151188,0.26277921,0.064360465
GRMZM2G466281,4.203526116,4.755563062,4.026768572,4.085781179,1.184914142,1.119767442,0.020354481,0.745947678,0.844739808,0.222602054,0.086609037,0.019767442
GRMZM2G466292,0.021200524,0,0.016717082,0.009006133,0.005084746,0.005,0.006275151,0,4.27E-05,0.002969915,0.005084746,0.005
GRMZM2G466298,0,0.045317222,0,0.012000145,0.016792008,0.005,0,0.045317222,0,0.005963927,0.003546975,0.005
GRMZM2G466309,0.007462687,0.045869162,0.164249434,0.249659636,0.44180043,0.834302326,0.007462687,0.026638393,0.052517591,0.040078798,0.035020762,0.084302326
GRMZM2G466345,0.005848893,0.005710485,0.007391361,0.011503156,0,0,0.004356356,0.000272419,0.001184037,0.001855785,0,0
GRMZM2G466394,0.006868919,0.009063444,0.01396648,0.002994012,0.020338983,0,0.006868919,0.009063444,0.01396648,0.002994012,0.020338983,0
GRMZM2G466428,0.01293938,0.036575736,0.010910759,0.015267753,0.006661801,0.005406977,0.004232917,0.025357794,0.000668675,0.003195319,0.003271974,0.000406977
GRMZM2G466498,0.031929422,0.022054378,0.127551743,0.036358348,0.053583607,0.020187978,0.006307542,0.022054378,0.033248894,0.008913258,0.036585819,0.016312012
GRMZM2G466517,0.036479015,0.013963117,0.038271429,0.011014187,0.036058099,0.005891471,0.011603403,0.001142617,0.014993965,0.001959861,0.008092007,0.000891471
GRMZM2G466532,0.154678822,0.320967935,0.050122781,0.150254823,0.358906726,0.782209302,0.065126584,0.032506396,0.011016636,0.011421823,0.104669433,0.107790698
GRMZM2G466543,1.607895075,0.71240995,1.267203122,0.303579962,0.767703071,0.237034884,0.01088015,0.056820819,0.167619967,0.006799278,0.140771508,0.042034884
GRMZM2G466545,0.420374819,0.218902516,0.082202991,0.047952385,0.045055562,0.264476744,0.097535629,0.170825593,0.004389187,0.03587995,0.014547087,0.049476744
GRMZM2G466549,0.010719467,0.024781927,0.014003787,0.011464024,0.004168474,0.011251389,0.003850548,0.008597189,2.60E-06,0.007583599,6.88E-05,0.000177191
GRMZM2G466560,0.28425704,0.143795029,0.270166979,0.566612252,0.291789206,0.207209302,0.045451069,0.028410414,0.035530108,0.005244035,0.099736225,0.032790698
GRMZM2G466578,0.085989633,0.065099931,0.050165476,0.102133761,0.028499271,0,0.003562606,0.007407624,0.005700446,0.017626718,0.002009204,0
GRMZM2G466731,0.004907212,0.003205125,0.037141953,0.017774712,0.01993788,0.01955426,0.002419644,0.003205125,0.002691305,0.009790682,0.004344663,0.0021124
GRMZM2G466743,27.65351836,26.67825007,59.06213724,48.92167117,50.2165954,42.94789026,2.513687366,5.700560505,6.385289912,3.103820591,0.004564531,3.416328173
GRMZM2G466780,0.896953471,1.347402988,0.328570027,1.145706583,0.14356269,0.267093023,0.105908695,0.44105855,0.077173379,0.103790415,0.041867773,0.022906977
GRMZM2G466833,1.007048393,0.411762148,0.462584197,0.084254028,0.656252111,0.615116279,0.081675259,0.040160929,0.031829211,0.021379776,0.040358071,0.184883721
GRMZM2G466835,0.036719665,0,0,0.003018109,0,0,0.022981827,0,0,0.003018109,0,0
GRMZM2G466931,0.032125435,0.014117729,0.032450568,0.009792277,0.011244973,0.00333333,0.001053521,0.002335252,0.018408713,0.004158091,0.004953583,0.00333333
GRMZM2G466947,0.061314467,0.038588704,0.010222604,0.011791243,0.01272009,0.011453483,0.017782139,0.013375031,0.007852537,0.007515591,0.003890077,0.008546507
GRMZM2G466982,0.011963243,0.022934581,0.004168597,0.018627935,0.002120704,0.001833335,0.005094324,0.013319196,0.004168597,0.002330148,8.68E-05,0.001833335
GRMZM2G466984,0.028664597,0.016962016,0.000463178,0.001501025,0.025373983,0.023961247,0.004535209,0.000345695,0.000463178,0.000494987,0.012153633,0.000705433
GRMZM2G466993,0.027617434,0.032082984,0.005961129,0.007798889,0.002428258,0.000833335,0.001107136,0.014882137,0.005340397,0.004177159,0.002428258,0.000833335
GRMZM2G467007,2.098898884,4.069320223,1.708905311,3.330719202,2.717886436,1.734302326,0.188451123,0.942431911,0.158625981,0.306101771,0.439740741,0.315697674
GRMZM2G467059,1.419958887,0.884826353,1.412086385,1.531353456,1.663789659,1.831257547,0.028643168,0.13731427,0.113412189,0.043933897,0.049882533,0.347019989
GRMZM2G467069,0.100618122,0.023261617,0.096055618,0.021973649,0.035551688,0.009034091,0.011322176,0.006759748,0.026223216,0.014243655,0.010805928,0.009034091
GRMZM2G467072,0.003731343,0.009063444,0.002793296,0.002994012,0,0.020813953,0.003731343,0.009063444,0.002793296,0.002994012,0,0.009186047
GRMZM2G467086,1.33666462,0.546018772,0.139597593,0.285343798,0.553655103,0.774612396,0.124529395,0.162635074,0.004257156,0.068277935,0.023633037,0.250387594
GRMZM2G467123,0.009179916,0.022021939,0.007428626,0.016244771,0.049356454,0.094672473,0.005745457,0.008426772,0.000445386,0.003071118,0.023932725,0.026839143
GRMZM2G467134,0.332333762,0.092205533,0.119698688,0.094438485,0.126991425,0.216125954,0.035825432,0.015166256,0.049295726,0.012402557,0.045635502,0.008374036
GRMZM2G467147,0.835111127,1.161594037,0.286732368,0.430406925,0.282083646,0.136072203,0.121310004,0.041352311,0.002327409,0.100570497,0.076110978,0.03636478
GRMZM2G467159,0.018146402,0.004531722,0.000555813,0.001006038,0.003898307,0.001453488,0.009216807,0.004531722,0.000555813,0.001006038,0.003898307,0.001453488
GRMZM2G467169,3.191872837,3.05095287,5.117892918,5.422372598,2.867089485,3.713255814,0.311275822,0.012491331,0.112306326,0.631953437,0.192513164,0.166744186
GRMZM2G467184,2.385065373,5.869567827,3.302698094,8.583736007,2.154259754,6.079883721,0.101483283,0.322739865,0.429145481,0.392119241,0.41527667,0.989883721
GRMZM2G467187,0,0,0.030626635,0,0.005084746,0.005813953,0,0,0.008280267,0,0.005084746,0.005813953
GRMZM2G467212,0.021018757,0.004017133,0.013059688,0.012339256,0.056048105,0.014753597,0.0012071,0.001269883,0.004719705,0.005728669,0.005953496,0.006198783
GRMZM2G467263,0.006868919,0.072507555,0.039034987,0,0.013245033,0.021627907,0.006868919,0.072507555,0.011244343,0,0.013245033,0.001627907
GRMZM2G467338,0.522853959,0.335748904,0.736859143,0.145635709,1.16333377,0.501767672,0.09534869,0.088014788,0.085300947,0.021030943,0.138999727,0.120732288
GRMZM2G467339,0,0,0.002779064,0.003018109,0.006622517,0.01,0,0,0.002779064,0.003018109,0.006622517,0.01
GRMZM2G467356,2.442391795,1.74398678,2.909355686,1.500927733,4.777214106,2.245,0.099108213,0.032448319,0.235895711,0.231466656,0.856684304,0.255
GRMZM2G467370,0.673841751,0.970514767,0.117104961,0.072217738,0.093658099,0.277209302,0.206755264,0.317946771,0.033733028,0.018325523,0.012302166,0.102790698
GRMZM2G467435,0.029850746,0.028294214,0.011116258,0.069103243,0,0,0.029850746,0.010167325,0.011116258,0.008741069,0,0
GRMZM2G467466,0.121521763,0.065099931,0.155969168,0.120314703,0.173599732,0.074069767,0.002118778,0.007407624,0.021890955,0.018518296,0.051565831,0.015930233
GRMZM2G467497,0,0.009615385,0.008337193,0.001509054,0.003311258,0,0,0.009615385,0.008337193,0.001509054,0.003311258,0
GRMZM2G467528,0,0,0.002779064,0.002994012,0.016792008,0.029069767,0,0,0.002779064,0.002994012,0.003546975,0.029069767
GRMZM2G467576,0.086583401,0.233209392,0.15025449,0.294738493,0.185901897,0.485813953,0.017894211,0.002440162,0.077628792,0.037253463,0.14522393,0.025813953
GRMZM2G467640,0.178254417,0.367113067,0.314453465,0.429661806,0.315388935,0.45127907,0.014075313,0.049805375,0.03191525,0.049380111,0.101829609,0.03127907
GRMZM2G467682,0.532278096,0.417517783,0.54849524,0.992390612,0.190270381,0.250541292,0.043010186,0.035946775,0.092855458,0.060986792,0.004931395,0.013415048
GRMZM2G467695,0.147809903,0.027742273,1.251386306,0.072024964,0.855449554,0.160581395,0.058257665,0.008511504,0.156434923,0.029771443,0.100482667,0.009418605
GRMZM2G467717,0.304526321,0.139815247,0.274570398,0.237322138,0.288539682,0.100697674,0.098458753,0.005199863,0.052245244,0.038126964,0.036884053,0.019302326
GRMZM2G467756,0.042994817,0.027190333,0.027890266,0.002994012,0.025423729,0.020813953,0.001781303,0.027190333,0.011215879,0.002994012,0.025423729,0.009186047
GRMZM2G467799,2.672122513,2.777277517,4.41351783,3.297997588,4.916023168,2.758953488,0.006981965,0.357337867,0.452623975,0.100392798,0.090599349,0.131046512
GRMZM2G467848,0.030357127,0.035492216,0.065945055,0.002648482,0,0,0.010136799,0.000373139,0.034061569,8.22E-05,0,0
GRMZM2G467893,0.006868919,0.046973043,0.005572361,0,0.002207503,0,0.006868919,0.010719265,1.42E-05,0,0.002207503,0
GRMZM2G467907,1.352217942,4.686250948,0.578050571,1.834519102,0.264418007,0.267790698,0.177632804,0.407404795,0.030564538,0.162486886,0.020350205,0.057790698
GRMZM2G467943,0.003762389,0.001510577,0.006269739,0.002180249,0.032504495,0.016500978,0.001274822,0.001510577,0.000341066,0.000671194,0.006063796,0.004582362
GRMZM2G467992,3.746102275,2.502367576,2.941848614,2.803084995,2.839869824,2.937209302,0.030017128,0.261982961,0.412899989,0.005298238,0.343181083,0.012790698
GRMZM2G468111,0.020606757,0.009615385,0.022317905,0,0.035593221,0.03244186,0.020606757,0.009615385,0.011201648,0,0.035593221,0.00244186
GRMZM2G468132,0.013737838,0,0.005572361,0.018108652,0,0,0.013737838,0,1.42E-05,0.018108652,0,0
GRMZM2G468140,0.011951295,0.001373625,0.004584104,0.007479399,0.0342304,0.041295542,0.001517078,0.001373625,0.00267846,0.003531906,0.010010916,0.009553482
GRMZM2G468147,0,0,0.002793296,0,0,0.005813953,0,0,0.002793296,0,0,0.005813953
GRMZM2G468260,1.592554492,0.841660869,2.007819691,1.451254241,1.73243295,0.736348837,0.004460433,0.200635235,0.043576957,0.087069112,0.058923016,0.045651163
GRMZM2G468299,0.023688084,0.086983849,0.029766693,0.057630208,0.02179818,0.008604648,0.003787592,0.003650541,0.018650435,0.003737998,0.00193063,0.004728682
GRMZM2G468348,0.071961286,0.059409253,0.054367408,0.091160885,0.040074798,0.052393921,0.009092854,0.012357176,0.009732727,0.000976547,0.006567562,0.01060643
GRMZM2G468367,0.030367907,0.016736866,0.005900836,0.01164773,0.010969643,0.007580285,0.001970421,0.004004884,0.001245339,0.00460548,0.003221456,0.000794575
GRMZM2G468439,0.454711295,0.488409255,0.902281221,0.763780292,0.168514986,0.45255814,0.097527511,0.107744591,0.170437646,0.06318149,0.056650577,0.01255814
GRMZM2G468473,0.008757294,0.002403846,0.028716995,0.026563569,0.003902417,0,0.004178019,0.002403846,0.028716995,0.002611479,0.00051259,0
GRMZM2G468475,0.020151745,0.011881246,0.013015284,0.007285428,0.002449923,0.002244186,0.011445282,0.007349524,0.013015284,0.007285428,0.002449923,0.001244186
GRMZM2G468479,0.315209888,0.22141529,0.521051287,0.498394561,0.41168107,0.630484493,0.046553172,0.124738556,0.015261562,0.025557535,0.062895203,0.078817833
GRMZM2G468495,0,0.009615385,0.002793296,0,0,0,0,0.009615385,0.002793296,0,0,0
GRMZM2G468535,0.414725908,0.529586925,0.441300032,0.58528115,0.516000679,0.30877907,0.004278147,0.077663848,0.120070982,0.09735358,0.078914586,0.07622093
GRMZM2G468585,0.340989694,0.640831989,0.20053382,0.210207353,0.010169492,0.212209302,0.057407604,0.10237045,0.027349463,0.053265701,0.010169492,0.037790698
GRMZM2G468593,0,0.009063444,0.002793296,0,0,0,0,0.009063444,0.002793296,0,0,0
GRMZM2G468610,0.006868919,0.028846154,0.041757125,0.045078857,0.108912337,0.015813953,0.006868919,0.028846154,0.013824164,0.002825335,0.002952072,0.004186047
GRMZM2G468648,0.027270566,0.047214316,0.026065781,0.01585796,0.030829361,0.048389807,0.01032721,0.023221643,0.006788756,0.00028834,0.009574222,9.21E-05
GRMZM2G468661,0.296469867,1.134760646,0.069704317,0.2646056,0,0.033255814,0.076664461,0.192162431,0.019681158,0.019096617,0,0.013255814
GRMZM2G468682,0.328142508,0.234865213,0.27308836,0.222544852,0.165675161,0.224651163,0.022172358,0.053596325,0.017414433,0.024940061,0.013132786,0.015348837
GRMZM2G468693,0.534763252,0.514055121,1.158763935,1.072958717,0.634034129,0.631046512,0.042225939,0.001970513,0.036021908,0.046801762,0.011661236,0.008953488
GRMZM2G468702,0.023708517,0.133234284,0.030756511,0.117749637,0.041398621,0.092403237,0.00350004,0.017262034,0.003747997,0.005319745,0.016511617,0.014264357
GRMZM2G468717,0.041209657,0.021918826,0.032710934,0.027312075,0.02109571,0.021014676,0.003896239,0.007568366,0.010364565,0.001862967,0.001543511,0.004818664
GRMZM2G468740,0.029256979,0.019230769,0.044607347,0.012024241,0.006622517,0.016627907,0.015519141,0.019230769,0.011258574,4.82E-05,0.006622517,0.006627907
GRMZM2G468747,0.05269651,0.055751599,0.024578008,0.037603619,0.001103755,0.001666665,0.001257241,0.001218638,0.002623383,0.005311038,0.001103755,0.001666665
GRMZM2G468756,0.049269968,0.10411341,0.036156301,0.084073302,0.005084746,0.023255814,0.019419222,0.049732744,0.024983116,0.023711129,0.005084746,0.023255814
GRMZM2G468799,0.096202577,0.09261222,0.172243985,0.108278402,0.158598783,0.202350749,0.003167756,0.02370197,0.031368772,0.015464042,0.007163922,0.020517449
GRMZM2G468811,0.037018344,0.018924655,0.019637089,0.009576333,0.003505442,0.005569767,2.47E-05,0.001791787,0.005989848,0.002390704,0.00103571,0.002569767
GRMZM2G468855,0,0.019230769,0.001389532,0,0.041744304,0.016627907,0,0.019230769,0.001389532,0,0.011235829,0.006627907
GRMZM2G468932,0.539257101,0.29145364,0.136529948,0.123453296,0.220900215,0.569069767,0.10642128,0.073930975,0.003134856,0.051597008,0.017510381,0.010930233
GRMZM2G469006,0.028788057,0.030617021,0.01282822,0.032178545,0.013613567,0.022976637,0.006151251,0.011195347,0.001182606,0.005030437,0.005623255,0.005654333
GRMZM2G469012,0.020352593,0.017536221,0.000931101,0.021473157,0.005084746,0.010813953,0.002035467,0.014515067,0.000931101,0.017449004,0.005084746,0.000813953
GRMZM2G469061,0.025738426,0.059606941,0.020951387,0.020658748,0.022935855,0.010156977,0.012021306,0.030359351,0.000778702,0.001948335,0.00689465,0.004343023
GRMZM2G469099,0.003731343,0.023486521,0,0.001497006,0,0,0.003731343,0.005359633,0,0.001497006,0,0
GRMZM2G469111,1.782663565,1.966244507,0.755332367,0.523054498,0.459535306,0.81108527,0.077439684,0.226063185,0.110589421,0.002096414,0.04893928,0.03775194
GRMZM2G469142,0.69277085,0.727960504,1.842405986,1.466560246,2.866482571,2.746914577,0.024114686,0.048473888,0.122761338,0.005394521,0.655888041,0.226083193
GRMZM2G469162,0.018062949,0.091186384,0.040374708,0.123381006,0.061078685,0.075232558,0.004325111,0.071955615,0.009648451,0.033560646,0.005146481,0.035232558
GRMZM2G469175,0.006868919,0,0,0.006012121,0.006622517,0.025,0.006868919,0,0,2.41E-05,0.006622517,0.025
GRMZM2G469224,1.067250388,0.250784341,0.679090729,0.028623839,0.241413181,0.088178293,0.139389701,0.039245879,0.25852565,0.016647791,0.0890953,0.004844963
GRMZM2G469277,0.481617369,0.429794953,0.224884419,0.248836063,0.092092263,0.084642151,0.047739095,0.021196416,0.076325592,0.025263933,0.016580781,0.008851758
